title,summary,published,year,month,category
"Local Differential Privacy Image Generation Using Flow-based Deep
  Generative Models","Diagnostic radiologists need artificial intelligence (AI) for medical
imaging, but access to medical images required for training in AI has become
increasingly restrictive. To release and use medical images, we need an
algorithm that can simultaneously protect privacy and preserve pathologies in
medical images. To develop such an algorithm, here, we propose DP-GLOW, a
hybrid of a local differential privacy (LDP) algorithm and one of the
flow-based deep generative models (GLOW). By applying a GLOW model, we
disentangle the pixelwise correlation of images, which makes it difficult to
protect privacy with straightforward LDP algorithms for images. Specifically,
we map images onto the latent vector of the GLOW model, each element of which
follows an independent normal distribution, and we apply the Laplace mechanism
to the latent vector. Moreover, we applied DP-GLOW to chest X-ray images to
generate LDP images while preserving pathologies.",2022-12-20,2022,2022-12,medical
"UnICLAM:Contrastive Representation Learning with Adversarial Masking for
  Unified and Interpretable Medical Vision Question Answering","Medical Visual Question Answering (Medical-VQA) aims to to answer clinical
questions regarding radiology images, assisting doctors with decision-making
options. Nevertheless, current Medical-VQA models learn cross-modal
representations through residing vision and texture encoders in dual separate
spaces, which lead to indirect semantic alignment. In this paper, we propose
UnICLAM, a Unified and Interpretable Medical-VQA model through Contrastive
Representation Learning with Adversarial Masking. Specifically, to learn an
aligned image-text representation, we first establish a unified dual-stream
pre-training structure with the gradually soft-parameter sharing strategy.
Technically, the proposed strategy learns a constraint for the vision and
texture encoders to be close in a same space, which is gradually loosened as
the higher number of layers. Moreover, for grasping the unified semantic
representation, we extend the adversarial masking data augmentation to the
contrastive representation learning of vision and text in a unified manner.
Concretely, while the encoder training minimizes the distance between original
and masking samples, the adversarial masking module keeps adversarial learning
to conversely maximize the distance. Furthermore, we also intuitively take a
further exploration to the unified adversarial masking augmentation model,
which improves the potential ante-hoc interpretability with remarkable
performance and efficiency. Experimental results on VQA-RAD and SLAKE public
benchmarks demonstrate that UnICLAM outperforms existing 11 state-of-the-art
Medical-VQA models. More importantly, we make an additional discussion about
the performance of UnICLAM in diagnosing heart failure, verifying that UnICLAM
exhibits superior few-shot adaption performance in practical disease diagnosis.",2022-12-21,2022,2022-12,medical
"A New Perspective to Boost Vision Transformer for Medical Image
  Classification","Transformer has achieved impressive successes for various computer vision
tasks. However, most of existing studies require to pretrain the Transformer
backbone on a large-scale labeled dataset (e.g., ImageNet) for achieving
satisfactory performance, which is usually unavailable for medical images.
Additionally, due to the gap between medical and natural images, the
improvement generated by the ImageNet pretrained weights significantly degrades
while transferring the weights to medical image processing tasks. In this
paper, we propose Bootstrap Own Latent of Transformer (BOLT), a self-supervised
learning approach specifically for medical image classification with the
Transformer backbone. Our BOLT consists of two networks, namely online and
target branches, for self-supervised representation learning. Concretely, the
online network is trained to predict the target network representation of the
same patch embedding tokens with a different perturbation. To maximally
excavate the impact of Transformer from limited medical data, we propose an
auxiliary difficulty ranking task. The Transformer is enforced to identify
which branch (i.e., online/target) is processing the more difficult perturbed
tokens. Overall, the Transformer endeavours itself to distill the
transformation-invariant features from the perturbed tokens to simultaneously
achieve difficulty measurement and maintain the consistency of self-supervised
representations. The proposed BOLT is evaluated on three medical image
processing tasks, i.e., skin lesion classification, knee fatigue fracture
grading and diabetic retinopathy grading. The experimental results validate the
superiority of our BOLT for medical image classification, compared to ImageNet
pretrained weights and state-of-the-art self-supervised learning approaches.",2023-01-03,2023,2023-01,medical
"Artificial Intelligence Model for Tumoral Clinical Decision Support
  Systems","Comparative diagnostic in brain tumor evaluation makes possible to use the
available information of a medical center to compare similar cases when a new
patient is evaluated. By leveraging Artificial Intelligence models, the
proposed system is able of retrieving the most similar cases of brain tumors
for a given query. The primary objective is to enhance the diagnostic process
by generating more accurate representations of medical images, with a
particular focus on patient-specific normal features and pathologies. The
proposed model uses Artificial Intelligence to detect patient features to
recommend the most similar cases from a database. The system not only suggests
similar cases but also balances the representation of healthy and abnormal
features in its design. This not only encourages the generalization of its use
but also aids clinicians in their decision-making processes. We conducted a
comparative analysis of our approach in relation to similar studies. The
proposed architecture obtains a Dice coefficient of 0.474 in both tumoral and
healthy regions of the patients, which outperforms previous literature. Our
proposed model excels at extracting and combining anatomical and pathological
features from brain \glspl{mr}, achieving state-of-the-art results while
relying on less expensive label information. This substantially reduces the
overall cost of the training process. This paper provides substantial grounds
for further exploration of the broader applicability and optimization of the
proposed architecture to enhance clinical decision-making. The novel approach
presented in this work marks a significant advancement in the field of medical
diagnosis, particularly in the context of Artificial Intelligence-assisted
image retrieval, and promises to reduce costs and improve the quality of
patient care using Artificial Intelligence as a support tool instead of a black
box system.",2023-01-09,2023,2023-01,medical
"Contrast with Major Classifier Vectors for Federated Medical Relation
  Extraction with Heterogeneous Label Distribution","Federated medical relation extraction enables multiple clients to train a
deep network collaboratively without sharing their raw medical data. In order
to handle the heterogeneous label distribution across clients, most of the
existing works only involve enforcing regularization between local and global
models during optimization. In this paper, we fully utilize the models of all
clients and propose a novel concept of \textit{major classifier vectors}, where
a group of class vectors is obtained in an ensemble rather than the weighted
average method on the server. The major classifier vectors are then distributed
to all clients and the local training of each client is Contrasted with Major
Classifier vectors (FedCMC), so the local model is not prone to overfitting to
the local label distribution. FedCMC requires only a small amount of additional
transfer of classifier parameters without any leakage of raw data, extracted
representations, and label distributions. Our extensive experiments show that
FedCMC outperforms the other state-of-the-art FL algorithms on three medical
relation extraction datasets.",2023-01-13,2023,2023-01,medical
"An Artificial Intelligence-based model for cell killing prediction:
  development, validation and explainability analysis of the ANAKIN model","The present work develops ANAKIN: an Artificial iNtelligence bAsed model for
(radiation induced) cell KIlliNg prediction. ANAKIN is trained and tested over
513 cell survival experiments with different types of radiation contained in
the publicly available PIDE database. We show how ANAKIN accurately predicts
several relevant biological endpoints over a wide broad range on ions beams and
for a high number of cell--lines. We compare the prediction of ANAKIN to the
only two radiobiological model for RBE prediction used in clinics, that is the
Microdosimetric Kinetic Model (MKM) and the Local Effect Model (LEM version
III), showing how ANAKIN has higher accuracy over the all considered biological
endpoints. At last, via modern techniques of Explainable Artificial
Intelligence (XAI), we show how ANAKIN predictions can be understood and
explained, highlighting how ANAKIN is in fact able to reproduce relevant
well-known biological patterns, such as the overkilling effect.",2023-01-19,2023,2023-01,medical
"Redesigning Electronic Health Record Systems to Support Developing
  Countries","Electronic Health Record (EHR) has become an essential tool in the healthcare
ecosystem, providing authorized clinicians with patients' health-related
information for better treatment. While most developed countries are taking
advantage of EHRs to improve their healthcare system, it remains challenging in
developing countries to support clinical decision-making and public health
using a computerized patient healthcare information system. This paper proposes
a novel EHR architecture suitable for developing countries--an architecture
that fosters inclusion and provides solutions tailored to all social classes
and socioeconomic statuses. Our architecture foresees an internet-free
(offline) solution to allow medical transactions between healthcare
organizations, and the storage of EHRs in geographically underserved and rural
areas. Moreover, we discuss how artificial intelligence can leverage anonymous
health-related information to enable better public health policy and
surveillance.",2023-01-31,2023,2023-01,medical
Leveraging Summary Guidance on Medical Report Summarization,"This study presents three deidentified large medical text datasets, named
DISCHARGE, ECHO and RADIOLOGY, which contain 50K, 16K and 378K pairs of report
and summary that are derived from MIMIC-III, respectively. We implement
convincing baselines of automated abstractive summarization on the proposed
datasets with pre-trained encoder-decoder language models, including BERT2BERT,
T5-large and BART. Further, based on the BART model, we leverage the sampled
summaries from the train set as prior knowledge guidance, for encoding
additional contextual representations of the guidance with the encoder and
enhancing the decoding representations in the decoder. The experimental results
confirm the improvement of ROUGE scores and BERTScore made by the proposed
method, outperforming the larger model T5-large.",2023-02-08,2023,2023-02,medical
Multi-Modal Evaluation Approach for Medical Image Segmentation,"Manual segmentation of medical images (e.g., segmenting tumors in CT scans)
is a high-effort task that can be accelerated with machine learning techniques.
However, selecting the right segmentation approach depends on the evaluation
function, particularly in medical image segmentation where we must deal with
dependency between voxels. For instance, in contrast to classical systems where
the predictions are either correct or incorrect, predictions in medical image
segmentation may be partially correct and incorrect simultaneously. In this
paper, we explore this expressiveness to extract the useful properties of these
systems and formally define a novel multi-modal evaluation (MME) approach to
measure the effectiveness of different segmentation methods. This approach
improves the segmentation evaluation by introducing new relevant and
interpretable characteristics, including detection property, boundary
alignment, uniformity, total volume, and relative volume. Our proposed approach
is open-source and publicly available for use. We have conducted several
reproducible experiments, including the segmentation of pancreas, liver tumors,
and multi-organs datasets, to show the applicability of the proposed approach.",2023-02-08,2023,2023-02,medical
"Informing clinical assessment by contextualizing post-hoc explanations
  of risk prediction models in type-2 diabetes","Medical experts may use Artificial Intelligence (AI) systems with greater
trust if these are supported by contextual explanations that let the
practitioner connect system inferences to their context of use. However, their
importance in improving model usage and understanding has not been extensively
studied. Hence, we consider a comorbidity risk prediction scenario and focus on
contexts regarding the patients clinical state, AI predictions about their risk
of complications, and algorithmic explanations supporting the predictions. We
explore how relevant information for such dimensions can be extracted from
Medical guidelines to answer typical questions from clinical practitioners. We
identify this as a question answering (QA) task and employ several
state-of-the-art LLMs to present contexts around risk prediction model
inferences and evaluate their acceptability. Finally, we study the benefits of
contextual explanations by building an end-to-end AI pipeline including data
cohorting, AI risk modeling, post-hoc model explanations, and prototyped a
visual dashboard to present the combined insights from different context
dimensions and data sources, while predicting and identifying the drivers of
risk of Chronic Kidney Disease - a common type-2 diabetes comorbidity. All of
these steps were performed in engagement with medical experts, including a
final evaluation of the dashboard results by an expert medical panel. We show
that LLMs, in particular BERT and SciBERT, can be readily deployed to extract
some relevant explanations to support clinical usage. To understand the
value-add of the contextual explanations, the expert panel evaluated these
regarding actionable insights in the relevant clinical setting. Overall, our
paper is one of the first end-to-end analyses identifying the feasibility and
benefits of contextual explanations in a real-world clinical use case.",2023-02-11,2023,2023-02,medical
Integrating Artificial Intelligence and Humanities in Healthcare,"Artificial Intelligence (AI) and Medical Humanities have become two of the
most crucial and rapidly growing fields in the current world. AI has made
substantial advancements in recent years, enabling the development of
algorithms and systems that can perform tasks traditionally done by humans.
Medical Humanities, on the other hand, is the intersection of medical sciences,
humanities, and the social sciences, and deals with the cultural, historical,
philosophical, ethical, and social aspects of health, illness, and medicine.
The integration of AI and Medical Humanities can offer innovative solutions to
some of the pressing issues in the medical field.",2023-02-13,2023,2023-02,medical
"RFC-Net: Learning High Resolution Global Features for Medical Image
  Segmentation on a Computational Budget","Learning High-Resolution representations is essential for semantic
segmentation. Convolutional neural network (CNN)architectures with downstream
and upstream propagation flow are popular for segmentation in medical
diagnosis. However, due to performing spatial downsampling and upsampling in
multiple stages, information loss is inexorable. On the contrary, connecting
layers densely on high spatial resolution is computationally expensive. In this
work, we devise a Loose Dense Connection Strategy to connect neurons in
subsequent layers with reduced parameters. On top of that, using a m-way Tree
structure for feature propagation we propose Receptive Field Chain Network
(RFC-Net) that learns high resolution global features on a compressed
computational space. Our experiments demonstrates that RFC-Net achieves
state-of-the-art performance on Kvasir and CVC-ClinicDB benchmarks for Polyp
segmentation.",2023-02-13,2023,2023-02,medical
"Validation of artificial intelligence containing products across the
  regulated healthcare industries","Purpose: The introduction of artificial intelligence / machine learning
(AI/ML) products to the regulated fields of pharmaceutical research and
development (R&D) and drug manufacture, and medical devices (MD) and in-vitro
diagnostics (IVD), poses new regulatory problems: a lack of a common
terminology and understanding leads to confusion, delays and product failures.
Validation as a key step in product development, common to each of these
sectors including computerized systems and AI/ML development, offers an
opportune point of comparison for aligning people and processes for
cross-sectoral product development.
  Methods: A comparative approach, built upon workshops and a subsequent
written sequence of exchanges, summarized in a look-up table suitable for
mixed-teams work.
  Results: 1. A bottom-up, definitions led, approach which leads to a
distinction between broad vs narrow validation, and their relationship to
regulatory regimes. 2. Common basis introduction to the primary methodologies
for AI-containing software validation. 3. Pharmaceutical drug development and
MD/IVD specific perspectives on compliant AI software development, as a basis
for collaboration.
  Conclusions: Alignment of the terms and methodologies used in validation of
software products containing artificial intelligence / machine learning (AI/ML)
components across the regulated industries of human health is a vital first
step in streamlining processes and improving workflows.",2023-02-13,2023,2023-02,medical
Tailoring Requirements Engineering for Responsible AI,"Requirements Engineering (RE) is the discipline for identifying, analyzing,
as well as ensuring the implementation and delivery of user, technical, and
societal requirements. Recently reported issues concerning the acceptance of
Artificial Intelligence (AI) solutions after deployment, e.g. in the medical,
automotive, or scientific domains, stress the importance of RE for designing
and delivering Responsible AI systems. In this paper, we argue that RE should
not only be carefully conducted but also tailored for Responsible AI. We
outline related challenges for research and practice.",2023-02-21,2023,2023-02,medical
Medical visual question answering using joint self-supervised learning,"Visual Question Answering (VQA) becomes one of the most active research
problems in the medical imaging domain. A well-known VQA challenge is the
intrinsic diversity between the image and text modalities, and in the medical
VQA task, there is another critical problem relying on the limited size of
labelled image-question-answer data. In this study we propose an
encoder-decoder framework that leverages the image-text joint representation
learned from large-scaled medical image-caption data and adapted to the
small-sized medical VQA task. The encoder embeds across the image-text dual
modalities with self-attention mechanism and is independently pre-trained on
the large-scaled medical image-caption dataset by multiple self-supervised
learning tasks. Then the decoder is connected to the top of the encoder and
fine-tuned using the small-sized medical VQA dataset. The experiment results
present that our proposed method achieves better performance comparing with the
baseline and SOTA methods.",2023-02-25,2023,2023-02,medical
"Improving Medical Speech-to-Text Accuracy with Vision-Language
  Pre-training Model","Automatic Speech Recognition (ASR) is a technology that converts spoken words
into text, facilitating interaction between humans and machines. One of the
most common applications of ASR is Speech-To-Text (STT) technology, which
simplifies user workflows by transcribing spoken words into text. In the
medical field, STT has the potential to significantly reduce the workload of
clinicians who rely on typists to transcribe their voice recordings. However,
developing an STT model for the medical domain is challenging due to the lack
of sufficient speech and text datasets. To address this issue, we propose a
medical-domain text correction method that modifies the output text of a
general STT system using the Vision Language Pre-training (VLP) method. VLP
combines textual and visual information to correct text based on image
knowledge. Our extensive experiments demonstrate that the proposed method
offers quantitatively and clinically significant improvements in STT
performance in the medical field. We further show that multi-modal
understanding of image and text information outperforms single-modal
understanding using only text information.",2023-02-27,2023,2023-02,medical
"Practical Statistical Considerations for the Clinical Validation of
  AI/ML-enabled Medical Diagnostic Devices","Artificial Intelligence (AI) and Machine-Learning (ML) models have been
increasingly used in medical products, such as medical device software. General
considerations on the statistical aspects for the evaluation of AI/ML-enabled
medical diagnostic devices are discussed in this paper. We also provide
relevant academic references and note good practices in addressing various
statistical challenges in the clinical validation of AI/ML-enabled medical
devices in the context of their intended use.",2023-03-02,2023,2023-03,medical
"Decision Support System for Chronic Diseases Based on Drug-Drug
  Interactions","Many patients with chronic diseases resort to multiple medications to relieve
various symptoms, which raises concerns about the safety of multiple medication
use, as severe drug-drug antagonism can lead to serious adverse effects or even
death. This paper presents a Decision Support System, called DSSDDI, based on
drug-drug interactions to support doctors prescribing decisions. DSSDDI
contains three modules, Drug-Drug Interaction (DDI) module, Medical Decision
(MD) module and Medical Support (MS) module. The DDI module learns safer and
more effective drug representations from the drug-drug interactions. To capture
the potential causal relationship between DDI and medication use, the MD module
considers the representations of patients and drugs as context, DDI and
patients' similarity as treatment, and medication use as outcome to construct
counterfactual links for the representation learning. Furthermore, the MS
module provides drug candidates to doctors with explanations. Experiments on
the chronic data collected from the Hong Kong Chronic Disease Study Project and
a public diagnostic data MIMIC-III demonstrate that DSSDDI can be a reliable
reference for doctors in terms of safety and efficiency of clinical diagnosis,
with significant improvements compared to baseline methods.",2023-03-04,2023,2023-03,medical
A Comparison of Methods for Neural Network Aggregation,"Deep learning has been successful in the theoretical aspect. For deep
learning to succeed in industry, we need to have algorithms capable of handling
many inconsistencies appearing in real data. These inconsistencies can have
large effects on the implementation of a deep learning algorithm. Artificial
Intelligence is currently changing the medical industry. However, receiving
authorization to use medical data for training machine learning algorithms is a
huge hurdle. A possible solution is sharing the data without sharing the
patient information. We propose a multi-party computation protocol for the deep
learning algorithm. The protocol enables to conserve both the privacy and the
security of the training data. Three approaches of neural networks assembly are
analyzed: transfer learning, average ensemble learning, and series network
learning. The results are compared to approaches based on data-sharing in
different experiments. We analyze the security issues of the proposed protocol.
Although the analysis is based on medical data, the results of multi-party
computation of machine learning training are theoretical and can be implemented
in multiple research areas.",2023-03-06,2023,2023-03,medical
"Cybersecurity of AI medical devices: risks, legislation, and challenges","Medical devices and artificial intelligence systems rapidly transform
healthcare provisions. At the same time, due to their nature, AI in or as
medical devices might get exposed to cyberattacks, leading to patient safety
and security risks. This book chapter is divided into three parts. The first
part starts by setting the scene where we explain the role of cybersecurity in
healthcare. Then, we briefly define what we refer to when we talk about AI that
is considered a medical device by itself or supports one. To illustrate the
risks such medical devices pose, we provide three examples: the poisoning of
datasets, social engineering, and data or source code extraction. In the second
part, the paper provides an overview of the European Union's regulatory
framework relevant for ensuring the cybersecurity of AI as or in medical
devices (MDR, NIS Directive, Cybersecurity Act, GDPR, the AI Act proposal and
the NIS 2 Directive proposal). Finally, the third part of the paper examines
possible challenges stemming from the EU regulatory framework. In particular,
we look toward the challenges deriving from the two legislative proposals and
their interaction with the existing legislation concerning AI medical devices'
cybersecurity. They are structured as answers to the following questions: (1)
how will the AI Act interact with the MDR regarding the cybersecurity and
safety requirements?; (2) how should we interpret incident notification
requirements from the NIS 2 Directive proposal and MDR?; and (3) what are the
consequences of the evolving term of critical infrastructures?
  [This is a draft chapter. The final version will be available in Research
Handbook on Health, AI and the Law edited by Barry Solaiman & I. Glenn Cohen,
forthcoming 2023, Edward Elgar Publishing Ltd]",2023-03-06,2023,2023-03,medical
Emerging AI Technologies Inspiring the Next Generation of E-textiles,"The smart textile and wearables sector is looking towards advancing
technologies to meet both industry, consumer and new emerging innovative
textile application demands, within a fast paced textile industry. In parallel
inspiration based on the biological neural workings of the human brain is
driving the next generation of artificial intelligence. Artificial intelligence
inspired hardware (neuromorphic computing) and software modules mimicking the
processing capabilities and properties of neural networks and the human nervous
system are taking shape. The textile sector needs to actively look at such
emerging and new technologies taking inspiration from their workings and
processing methods in order to stimulate new and innovative embedded
intelligence advancements in the etextile world. This emerging next generation
of Artificial intelligence(AI) is rapidly gaining interest across varying
industries (textile, medical, automotive, aerospace, military). How such
properties can inspire and drive advancements within the etextiles sector needs
to be considered. This paper will provide an insight into current
nanotechnology and artificial intelligence advancements in the etextiles domain
before focusing specifically on the future vision and direction around the
potential application of neuromorphic computing and spiking neural network
inspired AI technologies within the textile sector. We investigate the core
architectural elements of artificial neural networks, neuromorphic computing
and how such neuroscience inspired technologies could impact and inspire change
and new research developments within the e-textile sector.",2023-03-06,2023,2023-03,medical
Towards Trust of Explainable AI in Thyroid Nodule Diagnosis,"The ability to explain the prediction of deep learning models to end-users is
an important feature to leverage the power of artificial intelligence (AI) for
the medical decision-making process, which is usually considered
non-transparent and challenging to comprehend. In this paper, we apply
state-of-the-art eXplainable artificial intelligence (XAI) methods to explain
the prediction of the black-box AI models in the thyroid nodule diagnosis
application. We propose new statistic-based XAI methods, namely Kernel Density
Estimation and Density map, to explain the case of no nodule detected. XAI
methods' performances are considered under a qualitative and quantitative
comparison as feedback to improve the data quality and the model performance.
Finally, we survey to assess doctors' and patients' trust in XAI explanations
of the model's decisions on thyroid nodule images.",2023-03-08,2023,2023-03,medical
"Contextualized Medication Information Extraction Using Transformer-based
  Deep Learning Architectures","Objective: To develop a natural language processing (NLP) system to extract
medications and contextual information that help understand drug changes. This
project is part of the 2022 n2c2 challenge.
  Materials and methods: We developed NLP systems for medication mention
extraction, event classification (indicating medication changes discussed or
not), and context classification to classify medication changes context into 5
orthogonal dimensions related to drug changes. We explored 6 state-of-the-art
pretrained transformer models for the three subtasks, including GatorTron, a
large language model pretrained using >90 billion words of text (including >80
billion words from >290 million clinical notes identified at the University of
Florida Health). We evaluated our NLP systems using annotated data and
evaluation scripts provided by the 2022 n2c2 organizers.
  Results:Our GatorTron models achieved the best F1-scores of 0.9828 for
medication extraction (ranked 3rd), 0.9379 for event classification (ranked
2nd), and the best micro-average accuracy of 0.9126 for context classification.
GatorTron outperformed existing transformer models pretrained using smaller
general English text and clinical text corpora, indicating the advantage of
large language models.
  Conclusion: This study demonstrated the advantage of using large transformer
models for contextual medication information extraction from clinical
narratives.",2023-03-14,2023,2023-03,medical
"Hybrid Classic-Quantum Computing for Staging of Invasive Ductal
  Carcinoma of Breast","Despite the great current relevance of Artificial Intelligence, and the
extraordinary innovations that this discipline has brought to many fields
-among which, without a doubt, medicine is found-, experts in medical
applications of Artificial Intelligence are looking for new alternatives to
solve problems for which current Artificial Intelligence programs do not
provide with optimal solutions. For this, one promising option could be the use
of the concepts and ideas of Quantum Mechanics, for the construction of
quantum-based Artificial Intelligence systems. From a hybrid classical-quantum
perspective, this article deals with the application of quantum computing
techniques for the staging of Invasive Ductal Carcinoma of the breast. It
includes: (1) a general explanation of a classical, and well-established,
approach for medical reasoning, (2) a description of the clinical problem, (3)
a conceptual model for staging invasive ductal carcinoma, (4) some basic
notions about Quantum Rule-Based Systems, (5) a step-by-step explanation of the
proposed approach for quantum staging of the invasive ductal carcinoma, and (6)
the results obtained after running the quantum system on a significant number
of use cases. A detailed discussion is also provided at the end of this paper.",2023-03-17,2023,2023-03,medical
Multimodal Information Fusion For The Diagnosis Of Diabetic Retinopathy,"Diabetes is a chronic disease characterized by excess sugar in the blood and
affects 422 million people worldwide, including 3.3 million in France. One of
the frequent complications of diabetes is diabetic retinopathy (DR): it is the
leading cause of blindness in the working population of developed countries. As
a result, ophthalmology is on the verge of a revolution in screening,
diagnosing, and managing of pathologies. This upheaval is led by the arrival of
technologies based on artificial intelligence. The ""Evaluation intelligente de
la r\'etinopathie diab\'etique"" (EviRed) project uses artificial intelligence
to answer a medical need: replacing the current classification of diabetic
retinopathy which is mainly based on outdated fundus photography and providing
an insufficient prediction precision. EviRed exploits modern fundus imaging
devices and artificial intelligence to properly integrate the vast amount of
data they provide with other available medical data of the patient. The goal is
to improve diagnosis and prediction and help ophthalmologists to make better
decisions during diabetic retinopathy follow-up. In this study, we investigate
the fusion of different modalities acquired simultaneously with a PLEXElite
9000 (Carl Zeiss Meditec Inc. Dublin, California, USA), namely 3-D structural
optical coherence tomography (OCT), 3-D OCT angiography (OCTA) and 2-D Line
Scanning Ophthalmoscope (LSO), for the automatic detection of proliferative DR.",2023-03-20,2023,2023-03,medical
"How can Deep Learning Retrieve the Write-Missing Additional Diagnosis
  from Chinese Electronic Medical Record For DRG","The purpose of write-missing diagnosis detection is to find diseases that
have been clearly diagnosed from medical records but are missed in the
discharge diagnosis. Unlike the definition of missed diagnosis, the
write-missing diagnosis is clearly manifested in the medical record without
further reasoning. The write-missing diagnosis is a common problem, often
caused by physician negligence. The write-missing diagnosis will result in an
incomplete diagnosis of medical records. While under DRG grouping, the
write-missing diagnoses will miss important additional diagnoses (CC, MCC),
thus affecting the correct rate of DRG enrollment.
  Under the circumstance that countries generally start to adopt DRG enrollment
and payment, the problem of write-missing diagnosis is a common and serious
problem. The current manual-based method is expensive due to the complex
content of the full medical record. We think this problem is suitable to be
solved as natural language processing. But to the best of our knowledge, no
researchers have conducted research on this problem based on natural language
processing methods.
  We propose a framework for solving the problem of write-missing diagnosis,
which mainly includes three modules: disease recall module, disease context
logic judgment module, and disease relationship comparison module. Through this
framework, we verify that the problem of write-missing diagnosis can be solved
well, and the results are interpretable. At the same time, we propose advanced
solutions for the disease context logic judgment module and disease
relationship comparison module, which have obvious advantages compared with the
mainstream methods of the same type of problems. Finally, we verified the value
of our proposed framework under DRG medical insurance payment in a tertiary
hospital.",2023-03-28,2023,2023-03,medical
"A New Deep Learning and XAI-Based Algorithm for Features Selection in
  Genomics","In the field of functional genomics, the analysis of gene expression profiles
through Machine and Deep Learning is increasingly providing meaningful insight
into a number of diseases. The paper proposes a novel algorithm to perform
Feature Selection on genomic-scale data, which exploits the reconstruction
capabilities of autoencoders and an ad-hoc defined Explainable Artificial
Intelligence-based score in order to select the most informative genes for
diagnosis, prognosis, and precision medicine. Results of the application on a
Chronic Lymphocytic Leukemia dataset evidence the effectiveness of the
algorithm, by identifying and suggesting a set of meaningful genes for further
medical investigation.",2023-03-29,2023,2023-03,medical
"Demo Alleviate: Demonstrating Artificial Intelligence Enabled Virtual
  Assistance for Telehealth: The Mental Health Case","After the pandemic, artificial intelligence (AI) powered support for mental
health care has become increasingly important. The breadth and complexity of
significant challenges required to provide adequate care involve: (a)
Personalized patient understanding, (b) Safety-constrained and medically
validated chatbot patient interactions, and (c) Support for continued
feedback-based refinements in design using chatbot-patient interactions. We
propose Alleviate, a chatbot designed to assist patients suffering from mental
health challenges with personalized care and assist clinicians with
understanding their patients better. Alleviate draws from an array of publicly
available clinically valid mental-health texts and databases, allowing
Alleviate to make medically sound and informed decisions. In addition,
Alleviate's modular design and explainable decision-making lends itself to
robust and continued feedback-based refinements to its design. In this paper,
we explain the different modules of Alleviate and submit a short video
demonstrating Alleviate's capabilities to help patients and clinicians
understand each other better to facilitate optimal care strategies.",2023-03-31,2023,2023-03,medical
Medical Pathologies Prediction : Systematic Review and Proposed Approach,"The healthcare sector is an important pillar of every community, numerous
research studies have been carried out in this context to optimize medical
processes and improve care quality and facilitate patient management. In this
article we have analyzed and examined different works concerning the
exploitation of the most recent technologies such as big data, artificial
intelligence, machine learning, and deep learning for the improvement of health
care, which enabled us to propose our general approach concentrating on the
collection, preprocessing and clustering of medical data to facilitate access,
after analysis, to the patients and health professionals to predict the most
frequent pathologies with better precision within a notable timeframe.
  keywords: Healthcare, big data, artificial intelligence, automatic language
processing, data mining, predictive models.",2023-04-01,2023,2023-04,medical
Q2ATransformer: Improving Medical VQA via an Answer Querying Decoder,"Medical Visual Question Answering (VQA) systems play a supporting role to
understand clinic-relevant information carried by medical images. The questions
to a medical image include two categories: close-end (such as Yes/No question)
and open-end. To obtain answers, the majority of the existing medical VQA
methods relies on classification approaches, while a few works attempt to use
generation approaches or a mixture of the two. The classification approaches
are relatively simple but perform poorly on long open-end questions. To bridge
this gap, in this paper, we propose a new Transformer based framework for
medical VQA (named as Q2ATransformer), which integrates the advantages of both
the classification and the generation approaches and provides a unified
treatment for the close-end and open-end questions. Specifically, we introduce
an additional Transformer decoder with a set of learnable candidate answer
embeddings to query the existence of each answer class to a given
image-question pair. Through the Transformer attention, the candidate answer
embeddings interact with the fused features of the image-question pair to make
the decision. In this way, despite being a classification-based approach, our
method provides a mechanism to interact with the answer information for
prediction like the generation-based approaches. On the other hand, by
classification, we mitigate the task difficulty by reducing the search space of
answers. Our method achieves new state-of-the-art performance on two medical
VQA benchmarks. Especially, for the open-end questions, we achieve 79.19% on
VQA-RAD and 54.85% on PathVQA, with 16.09% and 41.45% absolute improvements,
respectively.",2023-04-04,2023,2023-04,medical
"ACTION++: Improving Semi-supervised Medical Image Segmentation with
  Adaptive Anatomical Contrast","Medical data often exhibits long-tail distributions with heavy class
imbalance, which naturally leads to difficulty in classifying the minority
classes (i.e., boundary regions or rare objects). Recent work has significantly
improved semi-supervised medical image segmentation in long-tailed scenarios by
equipping them with unsupervised contrastive criteria. However, it remains
unclear how well they will perform in the labeled portion of data where class
distribution is also highly imbalanced. In this work, we present ACTION++, an
improved contrastive learning framework with adaptive anatomical contrast for
semi-supervised medical segmentation. Specifically, we propose an adaptive
supervised contrastive loss, where we first compute the optimal locations of
class centers uniformly distributed on the embedding space (i.e., off-line),
and then perform online contrastive matching training by encouraging different
class features to adaptively match these distinct and uniformly distributed
class centers. Moreover, we argue that blindly adopting a constant temperature
$\tau$ in the contrastive loss on long-tailed medical data is not optimal, and
propose to use a dynamic $\tau$ via a simple cosine schedule to yield better
separation between majority and minority classes. Empirically, we evaluate
ACTION++ on ACDC and LA benchmarks and show that it achieves state-of-the-art
across two semi-supervised settings. Theoretically, we analyze the performance
of adaptive anatomical contrast and confirm its superiority in label
efficiency.",2023-04-05,2023,2023-04,medical
